date_reg,company,vehicle_count
2018-07-19,Tan Chong Motor Holdings Berhad,179
2018-07-20,Tan Chong Motor Holdings Berhad,167
2018-07-21,Tan Chong Motor Holdings Berhad,33
2018-07-22,Tan Chong Motor Holdings Berhad,7
2018-07-23,Tan Chong Motor Holdings Berhad,183
2018-07-24,Tan Chong Motor Holdings Berhad,260
2018-07-25,Tan Chong Motor Holdings Berhad,264
2018-07-26,Tan Chong Motor Holdings Berhad,278
2018-07-27,Tan Chong Motor Holdings Berhad,313
2018-07-28,Tan Chong Motor Holdings Berhad,100
2018-07-29,Tan Chong Motor Holdings Berhad,19
2018-07-30,Tan Chong Motor Holdings Berhad,479
2018-07-31,Tan Chong Motor Holdings Berhad,978
2018-08-01,Tan Chong Motor Holdings Berhad,61
2018-08-02,Tan Chong Motor Holdings Berhad,99
2018-08-03,Tan Chong Motor Holdings Berhad,81
2018-08-04,Tan Chong Motor Holdings Berhad,10
2018-08-05,Tan Chong Motor Holdings Berhad,4
2018-08-06,Tan Chong Motor Holdings Berhad,76
2018-08-07,Tan Chong Motor Holdings Berhad,80
2018-08-08,Tan Chong Motor Holdings Berhad,98
2018-08-09,Tan Chong Motor Holdings Berhad,114
2018-08-10,Tan Chong Motor Holdings Berhad,124
2018-08-11,Tan Chong Motor Holdings Berhad,12
2018-08-12,Tan Chong Motor Holdings Berhad,13
2018-08-13,Tan Chong Motor Holdings Berhad,110
2018-08-14,Tan Chong Motor Holdings Berhad,162
2018-08-15,Tan Chong Motor Holdings Berhad,190
2018-08-16,Tan Chong Motor Holdings Berhad,196
2018-08-17,Tan Chong Motor Holdings Berhad,209
2018-08-18,Tan Chong Motor Holdings Berhad,49
2018-08-19,Tan Chong Motor Holdings Berhad,14
2018-08-20,Tan Chong Motor Holdings Berhad,257
2018-08-21,Tan Chong Motor Holdings Berhad,262
2018-08-22,Tan Chong Motor Holdings Berhad,0
2018-08-23,Tan Chong Motor Holdings Berhad,232
2018-08-24,Tan Chong Motor Holdings Berhad,281
2018-08-25,Tan Chong Motor Holdings Berhad,77
2018-08-26,Tan Chong Motor Holdings Berhad,22
2018-08-27,Tan Chong Motor Holdings Berhad,384
2018-08-28,Tan Chong Motor Holdings Berhad,535
2018-08-29,Tan Chong Motor Holdings Berhad,855
2018-08-30,Tan Chong Motor Holdings Berhad,1211
2018-08-31,Tan Chong Motor Holdings Berhad,219
2018-09-01,Tan Chong Motor Holdings Berhad,8
2018-09-02,Tan Chong Motor Holdings Berhad,0
2018-09-03,Tan Chong Motor Holdings Berhad,24
2018-09-04,Tan Chong Motor Holdings Berhad,19
2018-09-05,Tan Chong Motor Holdings Berhad,21
2018-09-06,Tan Chong Motor Holdings Berhad,27
2018-09-07,Tan Chong Motor Holdings Berhad,27
2018-09-08,Tan Chong Motor Holdings Berhad,1
2018-09-09,Tan Chong Motor Holdings Berhad,0
2018-09-10,Tan Chong Motor Holdings Berhad,1
2018-09-11,Tan Chong Motor Holdings Berhad,0
